overall_time,state,accel_time,accel_x,accel_y,accel_z,orien_time,real,i,j,k,temp,new_accel,orien_cali_status
17293,0,17294,0.07896314561367035,-0.10887342691421509,9.860821723937988,17294,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17294,0,17294,0.07896314561367035,-0.10887342691421509,9.860821723937988,17294,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17294,0,17295,0.07896314561367035,-0.10767702013254166,9.860821723937988,17294,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17295,0,17295,0.07896314561367035,-0.10767702013254166,9.860821723937988,17294,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17295,0,17295,0.07896314561367035,-0.10767702013254166,9.860821723937988,17294,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17296,0,17296,0.07896314561367035,-0.10767702013254166,9.860821723937988,17294,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17296,0,17298,0.07896314561367035,-0.10767702013254166,9.860821723937988,17297,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17298,0,17299,0.07896314561367035,-0.10767702013254166,9.860821723937988,17298,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17299,0,17299,0.07896314561367035,-0.10767702013254166,9.860821723937988,17298,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17299,0,17300,0.07896314561367035,-0.10767702013254166,9.860821723937988,17298,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17300,0,17300,0.07896314561367035,-0.10767702013254166,9.860821723937988,17298,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17300,0,17300,0.07896314561367035,-0.10767702013254166,9.860821723937988,17298,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17300,0,17302,0.07896314561367035,-0.10767702013254166,9.860821723937988,17301,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17302,0,17302,0.07896314561367035,-0.10767702013254166,9.860821723937988,17301,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17302,0,17302,0.07896314561367035,-0.10767702013254166,9.860821723937988,17301,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17302,0,17302,0.07896314561367035,-0.10767702013254166,9.860821723937988,17301,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17303,0,17303,0.08015955239534378,-0.10767702013254166,9.860821723937988,17301,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17303,0,17303,0.08015955239534378,-0.10767702013254166,9.860821723937988,17301,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17304,0,17305,0.08015955239534378,-0.10767702013254166,9.860821723937988,17304,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17305,0,17306,0.07896314561367035,-0.10767702013254166,9.860821723937988,17304,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17306,0,17307,0.07896314561367035,-0.10767702013254166,9.860821723937988,17306,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17307,0,17307,0.07896314561367035,-0.10767702013254166,9.860821723937988,17306,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17307,0,17308,0.07896314561367035,-0.10887342691421509,9.860821723937988,17306,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17308,0,17308,0.07896314561367035,-0.10887342691421509,9.860821723937988,17306,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17308,0,17308,0.07896314561367035,-0.10887342691421509,9.860821723937988,17306,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17308,0,17309,0.07896314561367035,-0.10767702013254166,9.859625816345215,17306,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17309,0,17310,0.07896314561367035,-0.10887342691421509,9.859625816345215,17310,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,0
17310,0,17310,0.07896314561367035,-0.10887342691421509,9.859625816345215,17310,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17311,0,17311,0.07896314561367035,-0.10887342691421509,9.859625816345215,17310,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17311,0,17313,0.07896314561367035,-0.10887342691421509,9.860821723937988,17312,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,0
17313,0,17313,0.07896314561367035,-0.10887342691421509,9.860821723937988,17312,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17313,0,17314,0.07896314561367035,-0.10887342691421509,9.859625816345215,17312,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,-1
17314,0,17314,0.07896314561367035,-0.10887342691421509,9.859625816345215,17312,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17314,0,17314,0.07896314561367035,-0.10887342691421509,9.859625816345215,17312,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17314,0,17316,0.07896314561367035,-0.10887342691421509,9.859625816345215,17315,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17316,0,17316,0.08015955239534378,-0.10887342691421509,9.859625816345215,17315,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17316,0,17318,0.07896314561367035,-0.10887342691421509,9.859625816345215,17317,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,0
17318,0,17318,0.08015955239534378,-0.10887342691421509,9.860821723937988,17317,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17318,0,17318,0.08015955239534378,-0.10887342691421509,9.860821723937988,17317,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17319,0,17320,0.07896314561367035,-0.10887342691421509,9.859625816345215,17320,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,0
17320,0,17321,0.07896314561367035,-0.10887342691421509,9.859625816345215,17320,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17321,0,17321,0.07896314561367035,-0.10887342691421509,9.859625816345215,17320,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17321,0,17321,0.07896314561367035,-0.10887342691421509,9.859625816345215,17320,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17321,0,17322,0.07896314561367035,-0.10887342691421509,9.859625816345215,17320,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17322,0,17324,0.07896314561367035,-0.10887342691421509,9.860821723937988,17323,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,0
17324,0,17324,0.07896314561367035,-0.10887342691421509,9.860821723937988,17323,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17324,0,17324,0.07896314561367035,-0.10887342691421509,9.860821723937988,17323,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17324,0,17324,0.07896314561367035,-0.10887342691421509,9.860821723937988,17323,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17325,0,17325,0.07896314561367035,-0.10887342691421509,9.859625816345215,17323,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17325,0,17325,0.07896314561367035,-0.10887342691421509,9.859625816345215,17323,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17326,0,17327,0.07896314561367035,-0.11006984114646912,9.859625816345215,17327,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,1,0
17327,0,17328,0.07896314561367035,-0.11006984114646912,9.859625816345215,17327,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,1,-1
17328,0,17329,0.07896314561367035,-0.11006984114646912,9.859625816345215,17329,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,0
17329,0,17329,0.07896314561367035,-0.11006984114646912,9.859625816345215,17329,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17329,0,17329,0.07896314561367035,-0.11006984114646912,9.859625816345215,17329,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17330,0,17330,0.07896314561367035,-0.11006984114646912,9.859625816345215,17329,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17330,0,17330,0.07896314561367035,-0.11006984114646912,9.859625816345215,17329,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,0,-1
17330,0,17331,0.07896314561367035,-0.11006984114646912,9.859625816345215,17329,0.62451171875,-0.00933837890625,-0.00384521484375,0.78094482421875,19,1,-1
17331,0,17333,0.07896314561367035,-0.11006984114646912,9.858428955078125,17332,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,1,0
17333,0,17333,0.07896314561367035,-0.11006984114646912,9.858428955078125,17332,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,0,-1
17333,0,17334,0.07896314561367035,-0.11006984114646912,9.858428955078125,17334,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,1,0
17334,0,17335,0.07896314561367035,-0.11006984114646912,9.858428955078125,17334,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,1,-1
17335,0,17335,0.07896314561367035,-0.11006984114646912,9.858428955078125,17334,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,0,-1
17335,0,17335,0.07896314561367035,-0.11006984114646912,9.858428955078125,17334,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,0,-1
17335,0,17336,0.07896314561367035,-0.11006984114646912,9.858428955078125,17334,0.62451171875,-0.00933837890625,-0.00390625,0.78094482421875,19,1,-1
17336,0,17337,0.07896314561367035,-0.11006984114646912,9.858428955078125,17337,0.62445068359375,-0.00933837890625,-0.00390625,0.78094482421875,19,1,0
17337,0,17339,0.07896314561367035,-0.11006984114646912,9.858428955078125,17338,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,0
17339,0,17339,0.07896314561367035,-0.11126624792814255,9.858428955078125,17338,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,-1
17339,0,17339,0.07896314561367035,-0.11126624792814255,9.858428955078125,17338,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17340,0,17339,0.07896314561367035,-0.11126624792814255,9.858428955078125,17338,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17340,0,17341,0.07896314561367035,-0.11006984114646912,9.858428955078125,17341,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,0
17341,0,17342,0.07896314561367035,-0.11006984114646912,9.858428955078125,17341,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,-1
17342,0,17342,0.07896314561367035,-0.11006984114646912,9.858428955078125,17341,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17342,0,17343,0.07896314561367035,-0.11006984114646912,9.857233047485352,17341,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,-1
17343,0,17343,0.07896314561367035,-0.11006984114646912,9.857233047485352,17341,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17343,0,17345,0.07896314561367035,-0.11006984114646912,9.857233047485352,17344,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,0
17345,0,17345,0.07896314561367035,-0.11006984114646912,9.858428955078125,17344,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,-1
17345,0,17345,0.07896314561367035,-0.11006984114646912,9.858428955078125,17344,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17346,0,17347,0.07896314561367035,-0.11006984114646912,9.858428955078125,17346,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17347,0,17348,0.07896314561367035,-0.11006984114646912,9.858428955078125,17346,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17348,0,17348,0.07896314561367035,-0.11006984114646912,9.858428955078125,17346,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17348,0,17348,0.07896314561367035,-0.11006984114646912,9.858428955078125,17346,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17348,0,17349,0.07896314561367035,-0.11006984114646912,9.858428955078125,17346,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17349,0,17350,0.07896314561367035,-0.11006984114646912,9.858428955078125,17350,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,0
17350,0,17350,0.07896314561367035,-0.11006984114646912,9.858428955078125,17350,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,0,-1
17350,0,17351,0.07896314561367035,-0.11006984114646912,9.858428955078125,17350,0.62445068359375,-0.00927734375,-0.00384521484375,0.781005859375,19,1,-1
17351,0,17352,0.07896314561367035,-0.11006984114646912,9.858428955078125,17352,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17352,0,17354,0.07896314561367035,-0.11006984114646912,9.858428955078125,17353,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,0
17354,0,17355,0.07896314561367035,-0.11006984114646912,9.858428955078125,17353,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17355,0,17355,0.07896314561367035,-0.11006984114646912,9.858428955078125,17353,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17355,0,17355,0.07896314561367035,-0.11006984114646912,9.858428955078125,17353,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,0,-1
17355,0,17356,0.07896314561367035,-0.11006984114646912,9.858428955078125,17353,0.62445068359375,-0.00933837890625,-0.00384521484375,0.781005859375,19,1,-1
17356,0,17357,0.07896314561367035,-0.11006984114646912,9.858428955078125,17357,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17357,0,17357,0.07896314561367035,-0.11006984114646912,9.858428955078125,17357,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17357,0,17358,0.07896314561367035,-0.11006984114646912,9.858428955078125,17357,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17358,0,17359,0.07896314561367035,-0.11006984114646912,9.858428955078125,17359,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17359,0,17361,0.07776673883199692,-0.11006984114646912,9.858428955078125,17360,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17361,0,17361,0.07776673883199692,-0.11006984114646912,9.858428955078125,17360,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17361,0,17362,0.07776673883199692,-0.11006984114646912,9.858428955078125,17360,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17362,0,17362,0.07776673883199692,-0.11006984114646912,9.858428955078125,17360,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17362,0,17363,0.07776673883199692,-0.11006984114646912,9.858428955078125,17363,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17363,0,17364,0.07776673883199692,-0.11006984114646912,9.858428955078125,17363,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17364,0,17365,0.07776673883199692,-0.11006984114646912,9.858428955078125,17365,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17365,0,17365,0.07776673883199692,-0.11006984114646912,9.858428955078125,17365,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17366,0,17366,0.07776673883199692,-0.11006984114646912,9.858428955078125,17365,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17366,0,17366,0.07776673883199692,-0.11006984114646912,9.858428955078125,17365,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17367,0,17366,0.07776673883199692,-0.11006984114646912,9.858428955078125,17365,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17367,0,17367,0.07776673883199692,-0.11006984114646912,9.858428955078125,17365,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17367,0,17369,0.07776673883199692,-0.11006984114646912,9.858428955078125,17368,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17369,0,17369,0.07776673883199692,-0.11006984114646912,9.858428955078125,17368,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17369,0,17370,0.07776673883199692,-0.11006984114646912,9.858428955078125,17368,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17370,0,17370,0.07776673883199692,-0.11006984114646912,9.858428955078125,17368,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17370,0,17370,0.07776673883199692,-0.11006984114646912,9.858428955078125,17368,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17370,0,17371,0.07776673883199692,-0.11006984114646912,9.858428955078125,17368,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17371,0,17372,0.07776673883199692,-0.11006984114646912,9.858428955078125,17372,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17372,0,17374,0.07776673883199692,-0.10887342691421509,9.858428955078125,17373,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17374,0,17374,0.07776673883199692,-0.10887342691421509,9.858428955078125,17373,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17374,0,17374,0.07776673883199692,-0.10887342691421509,9.858428955078125,17373,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17375,0,17374,0.07776673883199692,-0.10887342691421509,9.858428955078125,17373,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17375,0,17376,0.07776673883199692,-0.11006984114646912,9.858428955078125,17373,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17376,0,17377,0.07776673883199692,-0.11006984114646912,9.858428955078125,17376,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17377,0,17377,0.07776673883199692,-0.11006984114646912,9.858428955078125,17376,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17377,0,17378,0.07776673883199692,-0.11006984114646912,9.858428955078125,17376,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17378,0,17378,0.07776673883199692,-0.11006984114646912,9.858428955078125,17376,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17378,0,17378,0.07776673883199692,-0.11006984114646912,9.858428955078125,17376,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17378,0,17380,0.07776673883199692,-0.11006984114646912,9.858428955078125,17379,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17380,0,17380,0.07776673883199692,-0.11006984114646912,9.858428955078125,17379,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17380,0,17382,0.07776673883199692,-0.11006984114646912,9.858428955078125,17381,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17382,0,17383,0.07657032459974289,-0.11006984114646912,9.858428955078125,17381,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17383,0,17383,0.07657032459974289,-0.11006984114646912,9.858428955078125,17381,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17383,0,17384,0.07657032459974289,-0.11006984114646912,9.858428955078125,17384,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17384,0,17385,0.07657032459974289,-0.11006984114646912,9.858428955078125,17384,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17385,0,17385,0.07657032459974289,-0.11006984114646912,9.858428955078125,17384,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17385,0,17385,0.07657032459974289,-0.11006984114646912,9.858428955078125,17384,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17385,0,17387,0.07776673883199692,-0.11006984114646912,9.858428955078125,17386,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17387,0,17388,0.07657032459974289,-0.11006984114646912,9.858428955078125,17388,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17388,0,17388,0.07657032459974289,-0.11006984114646912,9.858428955078125,17388,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17388,0,17388,0.07657032459974289,-0.11006984114646912,9.858428955078125,17388,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17389,0,17388,0.07657032459974289,-0.11006984114646912,9.858428955078125,17388,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17389,0,17390,0.07657032459974289,-0.11006984114646912,9.858428955078125,17390,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
17390,0,17391,0.07657032459974289,-0.11126624792814255,9.858428955078125,17390,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,-1
17391,0,17391,0.07657032459974289,-0.11126624792814255,9.858428955078125,17390,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,0,-1
17391,0,17393,0.07657032459974289,-0.11126624792814255,9.858428955078125,17392,0.62445068359375,-0.00933837890625,-0.00390625,0.781005859375,19,1,0
